compound_name,num_experiments,num_species,num_taxa,num_pmids,median_effect,trimmed_mean_effect,sign_consistency,leave_one_species_out_stability,leave_one_taxon_out_stability,aggregation_stability,breadth_score,robustness_score,avg_significance_summary,max_significance_summary,taxa_present,species_present,pmids,evidence_tier,robust_flag,thin_evidence_reason,rank,empirical_p_value,null_exceedance_rate,null_z_score
3230_2939,2,1,1,1,-4.49,-4.49,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,NS:2,blank:2,insect,Drosophila melanogaster,33008901,conflicted,False,,902,1.0,1.0,-1.8375537560525361
Aluminum potassium sulfate,2,1,1,1,-4.5,-4.5,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,blank:2,NS:2,mammal,Mus musculus,1113210,conflicted,False,,903,1.0,1.0,-1.8339578826540763
SKF83959,2,1,1,1,-4.98,-4.98,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,NS:2,blank:2,insect,Drosophila melanogaster,33008901,conflicted,False,,904,1.0,1.0,-1.7586207205971764
Palmatine,2,1,1,1,-5.275,-5.275,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,NS:1;S:1,blank:2,nematode,Caenorhabditis elegans,33008901,conflicted,False,,905,1.0,1.0,-2.5330543281268003
Hydrogen iodide,2,1,1,1,-6.050000000000001,-6.050000000000001,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,blank:2,blank:2,insect,Drosophila melanogaster,412727,conflicted,False,,906,1.0,1.0,-1.7446933552009478
Methylbenzethonium Cl,2,1,1,1,-6.745,-6.745,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,NS:2,blank:2,nematode,Caenorhabditis elegans,33008901,conflicted,False,,907,1.0,1.0,-2.656417051460389
Propantheline Bromide,2,1,1,1,-6.795,-6.795,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,NS:1;S:1,blank:2,nematode,Caenorhabditis elegans,33008901,conflicted,False,,908,1.0,1.0,-2.386037093035253
Atropine,2,1,1,1,-6.82,-6.82,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,NS:2,blank:2,mammal,Rattus norvegicus,132031,conflicted,False,,909,1.0,1.0,-1.6767368494024297
Supercinnamaldehyde,2,1,1,1,-7.1450000000000005,-7.1450000000000005,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,NS:2,blank:2,nematode,Caenorhabditis elegans,33008901,conflicted,False,,910,1.0,1.0,-2.464222222803535
Cupric chloride,2,1,1,1,-7.55,-7.55,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,NS:1;S:1,blank:2,insect,Drosophila melanogaster,6423450,conflicted,False,,911,1.0,1.0,-1.7550870452125165
Cyclophosphamide,2,1,1,1,-9.469999999999999,-9.469999999999999,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,S:2,blank:2,mammal,Rattus norvegicus,132031,conflicted,False,,912,1.0,1.0,-1.566832941407882
Cupric citrate,2,1,1,1,-9.950000000000001,-9.950000000000001,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,NS:1;S:1,blank:2,insect,Drosophila melanogaster,6423450,conflicted,False,,913,1.0,1.0,-1.7985120016868583
Nicotine,2,1,1,1,-9.98,-9.98,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,S:2,blank:2,mammal,Rattus norvegicus,132031,conflicted,False,,914,1.0,1.0,-1.6784167082213328
Oxcarbazepine,2,1,1,1,-10.105,-10.105,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,NS:1;S:1,blank:2,nematode,Caenorhabditis elegans,33008901,conflicted,False,,915,1.0,1.0,-2.5757848492264905
3230-2939,2,1,1,1,-10.515,-10.515,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,S:2,blank:2,nematode,Caenorhabditis elegans,33008901,conflicted,False,,916,1.0,1.0,-2.739495680004098
Pilocarpine,2,1,1,1,-10.545,-10.545,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,NS:2,blank:2,mammal,Rattus norvegicus,132031,conflicted,False,,917,1.0,1.0,-1.59322788723507
Licochalcone A,2,1,1,1,-10.55,-10.55,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,NS:1;S:1,blank:2,nematode,Caenorhabditis elegans,33008901,conflicted,False,,918,1.0,1.0,-2.322107672253037
Zearalenone,2,1,1,1,-11.905000000000001,-11.905000000000001,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,NS:1;S:1,blank:2,nematode,Caenorhabditis elegans,33940230,conflicted,False,,919,1.0,1.0,-2.5621986242801325
Phenobarbital,2,1,1,1,-13.115,-13.115,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,S:2,blank:2,mammal,Rattus norvegicus,132031,conflicted,False,,920,1.0,1.0,-1.5970520172441107
Disulfiram,2,1,1,1,-13.129999999999999,-13.129999999999999,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,NS:1;S:1,blank:2,mammal,Rattus norvegicus,5469789,conflicted,False,,921,1.0,1.0,-1.598834242969327
Ziprasidone hydrochloride monohydrate,2,1,1,1,-14.334999999999999,-14.334999999999999,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,S:2,blank:2,nematode,Caenorhabditis elegans,33008901,conflicted,False,,922,1.0,1.0,-2.5674845211882054
Benzalkonium chloride,2,1,1,1,-17.505000000000003,-17.505000000000003,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,S:2,blank:2,nematode,Caenorhabditis elegans,33008901,conflicted,False,,923,1.0,1.0,-2.5784144999431207
Nitrosodimethylurea,2,1,1,1,-19.97,-19.97,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,NS:1;S:1,blank:2,insect,Drosophila melanogaster,119648,conflicted,False,,924,1.0,1.0,-1.8604604000147622
Magnesium chloride,2,1,1,1,-21.47,-21.47,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,S:2,blank:2,rotifer,Asplanchna brightwelli,7428860,conflicted,False,,925,1.0,1.0,-1.3856482904426735
Rotenone II,2,1,1,1,-33.394999999999996,-33.394999999999996,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,S:2,blank:2,nematode,Caenorhabditis elegans,33008901,conflicted,False,,926,1.0,1.0,-2.441023485186104
NSC 11926 (Aristolochic acid I),2,1,1,1,-45.754999999999995,-45.754999999999995,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,S:2,blank:2,nematode,Caenorhabditis elegans,33008901,conflicted,False,,927,1.0,1.0,-2.330311450584736
Diphyenyleneiodonium chloride,2,1,1,1,-51.725,-51.725,0.0,0.0,0.0,0.0,0.3055555555555555,0.10694444444444443,NS:1;S:1,blank:2,nematode,Caenorhabditis elegans,33008901,conflicted,False,,928,1.0,1.0,-2.6165927215036002
ABC36,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,929,1.0,1.0,-1.890000089850049
"Alpha,beta-Trehalose",1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,20477758,conflicted,False,,930,1.0,1.0,-1.7283736573073132
Biotin,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,insect,Drosophila melanogaster,18856648,conflicted,False,,931,1.0,1.0,-1.3433556745986348
Chlorpromazine,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,mammal,Mus musculus,4788962,conflicted,False,,932,1.0,1.0,-1.1914243758474767
L-Glu-L-Trp dipeptide,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,blank:1,blank:1,mammal,Rattus norvegicus,11707921,conflicted,False,,933,1.0,1.0,-1.1339875845211893
Nicotinamide mononucleotide,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,insect,Drosophila melanogaster,33008901,conflicted,False,,934,1.0,1.0,-1.21329450319164
Prednisolone sodium phosphate,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,NS:1,mammal,Mus musculus,1132444,conflicted,False,,935,1.0,1.0,-1.2368686944265819
Thymidine,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,31232697,conflicted,False,,936,1.0,1.0,-1.8729513868400807
Triolein,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,21308896,conflicted,False,,937,1.0,1.0,-1.8463508306023626
Uracil,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,31232697,conflicted,False,,938,1.0,1.0,-1.9348991338665602
Loxapine,1,1,1,1,-0.28,-0.28,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,insect,Drosophila melanogaster,33008901,conflicted,False,,939,1.0,1.0,-1.2284628152718378
SKF95282,1,1,1,1,-0.34,-0.34,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,insect,Drosophila melanogaster,33008901,conflicted,False,,940,1.0,1.0,-1.2492297006801802
Butaclamol hydrochloride,1,1,1,1,-0.41,-0.41,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,33008901,conflicted,False,,941,1.0,1.0,-1.8002340120755163
"3,7-dimethylxanthine",1,1,1,1,-0.84,-0.84,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30061824,conflicted,False,,942,1.0,1.0,-1.8676795638841337
Theobromine,1,1,1,1,-0.85,-0.85,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,31432005,conflicted,False,,943,1.0,1.0,-1.8621628290451355
JSK,1,1,1,1,-0.88,-0.88,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,insect,Drosophila melanogaster,33008901,conflicted,False,,944,1.0,1.0,-1.2652307124278066
6526_0645,1,1,1,1,-1.07,-1.07,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,insect,Drosophila melanogaster,33008901,conflicted,False,,945,1.0,1.0,-1.2415315137486913
Naringenin,1,1,1,1,-1.33,-1.33,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,22155175,conflicted,False,,946,1.0,1.0,-1.8103222607533367
N-acetyl serine,1,1,1,1,-1.34,-1.34,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,34267196,conflicted,False,,947,1.0,1.0,-1.7519490173006833
R(+)-SCH-23390 hydrochloride,1,1,1,1,-1.47,-1.47,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,33008901,conflicted,False,,948,1.0,1.0,-1.7468420251141994
Dihydroxyflavone,1,1,1,1,-1.63,-1.63,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,insect,Drosophila melanogaster,33008901,conflicted,False,,949,1.0,1.0,-1.2949055693986427
Ceftriaxone disodium salt,1,1,1,1,-1.89,-1.89,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,insect,Drosophila melanogaster,33008901,conflicted,False,,950,1.0,1.0,-1.3376117870327555
Dequalinium,1,1,1,1,-1.92,-1.92,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,insect,Drosophila melanogaster,33008901,conflicted,False,,951,1.0,1.0,-1.2234563991265466
Edetate disodium,1,1,1,1,-2.23,-2.23,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,rotifer,Philodina acuticornis,5166382,conflicted,False,,952,1.0,1.0,-1.2838552405505768
Ethopropazine,1,1,1,1,-2.29,-2.29,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,insect,Drosophila melanogaster,33008901,conflicted,False,,953,1.0,1.0,-1.273275936144331
Guanine,1,1,1,1,-2.99,-2.99,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,fungus,Saccharomyces cerevisiae,32232569,conflicted,False,,954,1.0,1.0,-3.047781705739496
ABC91,1,1,1,1,-3.0,-3.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,955,1.0,1.0,-1.7659218846422966
ISRIB,1,1,1,1,-3.0,-3.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,33723245,conflicted,False,,956,1.0,1.0,-1.9580647132411553
MJN202,1,1,1,1,-3.0,-3.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,957,1.0,1.0,-1.8731475617769937
SCH23390,1,1,1,1,-3.12,-3.12,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,insect,Drosophila melanogaster,33008901,conflicted,False,,958,1.0,1.0,-1.2571991536602287
PlusMinusButaclamol-HCL,1,1,1,1,-3.3,-3.3,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,insect,Drosophila melanogaster,33008901,conflicted,False,,959,1.0,1.0,-1.337620994391861
Ethopropazine Hydrochloride,1,1,1,1,-3.6,-3.6,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,33008901,conflicted,False,,960,1.0,1.0,-1.7566708711620098
Dequalinium chloride,1,1,1,1,-3.8,-3.8,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,33008901,conflicted,False,,961,1.0,1.0,-1.7709436531237175
Octoclothepin/Loxapine,1,1,1,1,-3.84,-3.84,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,insect,Drosophila melanogaster,33008901,conflicted,False,,962,1.0,1.0,-1.2731556706306122
JW1036,1,1,1,1,-4.0,-4.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,963,1.0,1.0,-1.8098055929293826
JW480,1,1,1,1,-4.0,-4.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,964,1.0,1.0,-1.7376601651954817
Sucrose,1,1,1,1,-4.0,-4.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,20477758,conflicted,False,,965,1.0,1.0,-1.9057552771835276
Deferoxamine,1,1,1,1,-4.45,-4.45,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,22445852,conflicted,False,,966,1.0,1.0,-1.9001417113492698
Scopolamine N-butylbromide,1,1,1,1,-4.63,-4.63,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,33008901,conflicted,False,,967,1.0,1.0,-1.8732606051038176
Carglumic acid,1,1,1,1,-4.76,-4.76,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,rotifer,Brachionus manjavacas,29340835,conflicted,False,,968,1.0,1.0,-3.0459735447472687
KML29,1,1,1,1,-5.0,-5.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,969,1.0,1.0,-1.8050695795866403
Krill oil,1,1,1,1,-5.0,-5.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,mammal,Mus musculus,24816553,conflicted,False,,970,1.0,1.0,-1.2014748001441085
Vinblastine Sulfate,1,1,1,1,-5.08,-5.08,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,insect,Drosophila melanogaster,33008901,conflicted,False,,971,1.0,1.0,-1.2839666504676033
Palmitic acid,1,1,1,1,-5.55,-5.55,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,21386131,conflicted,False,,972,1.0,1.0,-1.835602173000688
Methoxypsoralen,1,1,1,1,-5.75,-5.75,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,insect,Drosophila melanogaster,33008901,conflicted,False,,973,1.0,1.0,-1.231080910710352
Demethylpipodophyllotoxin,1,1,1,1,-5.77,-5.77,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,insect,Drosophila melanogaster,33008901,conflicted,False,,974,1.0,1.0,-1.2311615751706437
JJH331,1,1,1,1,-6.0,-6.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,975,1.0,1.0,-1.8258370014975676
KC02,1,1,1,1,-6.0,-6.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,976,1.0,1.0,-1.8356269830780823
SC-560,1,1,1,1,-6.0,-6.0,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,insect,Drosophila melanogaster,26305987,conflicted,False,,977,1.0,1.0,-1.3521946684154549
Scriptaid,1,1,1,1,-6.18,-6.18,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,insect,Drosophila melanogaster,33008901,conflicted,False,,978,1.0,1.0,-1.2892322902507247
C75,1,1,1,1,-6.25,-6.25,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,25437839,conflicted,False,,979,1.0,1.0,-1.8731217341097974
D-Erythro-MAPP,1,1,1,1,-6.25,-6.25,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,25437839,conflicted,False,,980,1.0,1.0,-1.8204159211726028
ABC37,1,1,1,1,-7.0,-7.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,981,1.0,1.0,-1.810491274651639
Anterior hypothalamus extract,1,1,1,1,-7.0,-7.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,mammal,Mus musculus,6752596,conflicted,False,,982,1.0,1.0,-1.1698509700468014
JJH253,1,1,1,1,-7.0,-7.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,983,1.0,1.0,-1.7515333722288737
KC03,1,1,1,1,-7.0,-7.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,984,1.0,1.0,-1.7896915684225405
Flunarizine,1,1,1,1,-7.26,-7.26,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,insect,Drosophila melanogaster,33008901,conflicted,False,,985,1.0,1.0,-1.2948187114708967
AA74-1,1,1,1,1,-8.0,-8.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,986,1.0,1.0,-1.8360044693008464
JJH250,1,1,1,1,-8.0,-8.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,987,1.0,1.0,-1.7422806532215782
KC07,1,1,1,1,-8.0,-8.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,988,1.0,1.0,-1.810179391033913
Trielaidin,1,1,1,1,-8.08,-8.08,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,21308896,conflicted,False,,989,1.0,1.0,-1.8356036901887398
Menadione,1,1,1,1,-8.72,-8.72,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,28086197,conflicted,False,,990,1.0,1.0,-1.8204170536161204
7-methyl-Dehydrosilybin,1,1,1,1,-9.0,-9.0,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,28039083,conflicted,False,,991,1.0,1.0,-1.8622141742950238
JW651,1,1,1,1,-9.0,-9.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,992,1.0,1.0,-1.8460625439546499
KT195,1,1,1,1,-9.0,-9.0,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,993,1.0,1.0,-1.8253669427104389
trans-zeatin,1,1,1,1,-9.0,-9.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,29255944,conflicted,False,,994,1.0,1.0,-1.7474527811376834
Diethylnitrosamine,1,1,1,1,-9.8,-9.8,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,mammal,Mesocricetus auratus,943562,conflicted,False,,995,1.0,1.0,1.0
ABC84,1,1,1,1,-10.0,-10.0,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,996,1.0,1.0,-1.81524431428249
Lovaza,1,1,1,1,-10.0,-10.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,mammal,Mus musculus,24816553,conflicted,False,,997,1.0,1.0,-1.1437419936067477
Palmostatin B,1,1,1,1,-10.0,-10.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,998,1.0,1.0,-1.8411079168099023
JW1038,1,1,1,1,-11.0,-11.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,999,1.0,1.0,-1.8950762059959345
KLH40-1,1,1,1,1,-11.0,-11.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,1000,1.0,1.0,-1.9060377247210059
PF-04457845,1,1,1,1,-11.0,-11.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,1001,1.0,1.0,-1.8679732385660903
AA26-9,1,1,1,1,-12.0,-12.0,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,1002,1.0,1.0,-1.766410710655282
ABL303,1,1,1,1,-12.0,-12.0,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,1003,1.0,1.0,-1.9643843280089637
AA26-7,1,1,1,1,-13.0,-13.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,1004,1.0,1.0,-1.7951433190252302
ABL127,1,1,1,1,-13.0,-13.0,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,1005,1.0,1.0,-1.906226480954336
Glutathione,1,1,1,1,-13.9,-13.9,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,34267196,conflicted,False,,1006,1.0,1.0,-1.9582009136112033
JMN21,1,1,1,1,-14.0,-14.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,1007,1.0,1.0,-1.841319728064145
Zinc Sulfate,1,1,1,1,-14.0,-14.0,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,27078872,conflicted,False,,1008,1.0,1.0,-1.8001294145673015
Propafenone hydrochloride,1,1,1,1,-14.5,-14.5,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,33723245,conflicted,False,,1009,1.0,1.0,-1.8053161147997554
Edetic acid,1,1,1,1,-14.97,-14.97,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,rotifer,Asplanchna brightwelli,7428860,conflicted,False,,1010,1.0,1.0,-1.033857107883614
AA26-3,1,1,1,1,-15.0,-15.0,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,1011,1.0,1.0,-1.878662740146441
JJH254,1,1,1,1,-16.0,-16.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,1012,1.0,1.0,-1.9062463147757376
KT186,1,1,1,1,-16.0,-16.0,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,1013,1.0,1.0,-1.9826650680678777
ABC16,1,1,1,1,-17.0,-17.0,0.0,0.0,0.0,0.0,0.25,0.0875,NS:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,1014,1.0,1.0,-1.7903170958667507
"2,4-pyridinedicarboxylic acid",1,1,1,1,-17.13,-17.13,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,26729005,conflicted,False,,1015,1.0,1.0,-1.7903981675612772
16(17)-epoxy-21-acetoxy-5-pregnenolone,1,1,1,1,-17.54,-17.54,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,33008901,conflicted,False,,1016,1.0,1.0,-1.8729224882829245
JJH221,1,1,1,1,-18.0,-18.0,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,1017,1.0,1.0,-1.742041504023997
ABC45,1,1,1,1,-20.0,-20.0,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,1018,1.0,1.0,-1.7951713305610728
Darapladib,1,1,1,1,-20.0,-20.0,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,1019,1.0,1.0,-1.8207234313595457
Eicosapentaenoic acid,1,1,1,1,-20.37,-20.37,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,21386131,conflicted,False,,1020,1.0,1.0,-1.9006134608849599
JJH248,1,1,1,1,-21.0,-21.0,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,1021,1.0,1.0,-1.7563420773657261
ABC90,1,1,1,1,-22.0,-22.0,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,1022,1.0,1.0,-1.8207218310737305
KT138,1,1,1,1,-22.0,-22.0,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,1023,1.0,1.0,-1.7906253674287218
ABC32,1,1,1,1,-23.0,-23.0,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,nematode,Caenorhabditis elegans,30911178,conflicted,False,,1024,1.0,1.0,-1.8520579576855212
2-Oxothiazolidine-4-carboxylate,1,1,1,1,-24.0,-24.0,0.0,0.0,0.0,0.0,0.25,0.0875,S:1,blank:1,insect,Musca domestica,2866912,conflicted,False,,1025,1.0,1.0,-0.5085395530979677
